date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:56	318817/318817	---M--	200	added ('OK')	application/pdf	etag:%224dd61-59cddcce7d860%22	http://www.timoradventures.com.au/wp-content/uploads/2020/01/Timor-Adventures-Womens-tour-2020-itinerary-1-1.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2020/01/Timor-Adventures-Womens-tour-2020-itinerary-1-1.pdf	(from http://www.timoradventures.com.au/sitemap/womens-tour/)
18:48:57	145661/145661	---M--	200	added ('OK')	image/jpeg	etag:%22238fd-55bcb06a0fb4c%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Motorcycle-adventure.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Motorcycle-adventure.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:49:00	24494/24494	---M--	200	added ('OK')	image/jpeg	etag:%225fae-5859af5cfa667%22	http://www.timoradventures.com.au/wp-content/uploads/2019/04/Verza-with-village-house-guided-motorcycle-tours-300x266.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/04/Verza-with-village-house-guided-motorcycle-tours-300x266.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:49:03	13485/13485	---M--	200	added ('OK')	image/jpeg	etag:%2234ad-5859bb2d8e00b%22	http://www.timoradventures.com.au/wp-content/uploads/2019/04/3-colours-of-the-honda-verza-and-engine-300x151.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/04/3-colours-of-the-honda-verza-and-engine-300x151.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:49:34	375439/375439	---M--	200	added ('OK')	image/jpeg	etag:%225ba8f-5859af5cc4ee2%22	http://www.timoradventures.com.au/wp-content/uploads/2019/04/Verza-with-village-house-guided-motorcycle-tours.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/04/Verza-with-village-house-guided-motorcycle-tours.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:49:37	257983/257983	---M--	200	added ('OK')	image/jpeg	etag:%223efbf-5859bb2d3cb18%22	http://www.timoradventures.com.au/wp-content/uploads/2019/04/3-colours-of-the-honda-verza-and-engine.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/04/3-colours-of-the-honda-verza-and-engine.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:49:45	12502/12502	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:49:40%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/1492	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/1492.json	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:49:48	2483/2483	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:49:46%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2Flight-up-timor-leste%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed1c99.json	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:49:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:49:48%20GMT	http://www.timoradventures.com.au/?p=1492	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index1f6b.html	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:49:50	2551/2551	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:49:49%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2Flight-up-timor-leste%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedb3a9	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:49:53	103069/103069	---M--	200	added ('OK')	image/jpeg	etag:%221929d-516f3d4fe92f7%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/May-2015-Kristie-article.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/May-2015-Kristie-article.jpg	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:50:08	111290/111290	---M--	200	added ('OK')	image/jpeg	etag:%221b2ba-55bcbacab5513%22	http://www.timoradventures.com.au/wp-content/uploads/2012/11/Light-up.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2012/11/Light-up.jpg	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:50:12	462721/462721	---M--	200	added ('OK')	application/pdf	etag:%2270f81-585a8f10de3b6%22	http://www.timoradventures.com.au/wp-content/uploads/2019/04/Build-your-own-motorcyle-adventure.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/04/Build-your-own-motorcyle-adventure.pdf	(from http://www.timoradventures.com.au/tours/motorcycle-tours/)
18:50:12	21987/21987	---M--	200	added ('OK')	image/gif	etag:%2255e3-5820c428fcdde%22	http://www.timoradventures.com.au/wp-content/uploads/2019/02/Light-us-Atecru-2019.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/02/Light-us-Atecru-2019.gif	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:50:29	97551/97551	---M--	200	added ('OK')	image/jpeg	etag:%2217d0f-570854ed189a1%22	http://www.timoradventures.com.au/wp-content/uploads/2018/07/Light-up-Maucatar-2017.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/07/Light-up-Maucatar-2017.jpg	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:51:01	192341/192341	---M--	200	added ('OK')	application/pdf	etag:%222ef55-527773c630a1e%22	http://www.timoradventures.com.au/wp-content/uploads/2012/11/light_up_atauro-2013.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2012/11/light_up_atauro-2013.pdf	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:51:28	595459/595459	---M--	200	added ('OK')	application/pdf	etag:%2291603-584cd4eeead5f%22	http://www.timoradventures.com.au/wp-content/uploads/2019/03/Light-up-Atrecru-2019.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2019/03/Light-up-Atrecru-2019.pdf	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:51:28	38059/38059	---M--	200	added ('OK')	image/png	etag:%2294ab-4effb2b164194%22	http://www.timoradventures.com.au/wp-content/uploads/2012/11/Light-up-Atauro-article.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2012/11/Light-up-Atauro-article.png	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:51:43	6287/6287	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:51:39%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/160	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/160.json	(from http://www.timoradventures.com.au/tours/itinerary/)
18:51:48	2476/2476	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:51:43%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2Fitinerary%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embede456.json	(from http://www.timoradventures.com.au/tours/itinerary/)
18:51:50	124662/124662	---M--	200	added ('OK')	application/pdf	etag:%221e6f6-5277716a153ed%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Light-up-Baguia-2015.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Light-up-Baguia-2015.pdf	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:51:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:51:50%20GMT	http://www.timoradventures.com.au/?p=160	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index9c2b.html	(from http://www.timoradventures.com.au/tours/itinerary/)
18:51:52	2541/2541	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:51:52%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftours%2Fitinerary%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedd108	(from http://www.timoradventures.com.au/tours/itinerary/)
18:51:57	140480/140480	---M--	200	added ('OK')	image/jpeg	etag:%22224c0-527772b044e65%22	http://www.timoradventures.com.au/wp-content/uploads/2012/11/Cover-Light-up-Baguia-2015-.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2012/11/Cover-Light-up-Baguia-2015-.jpg	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:52:12	119762/119762	---M--	200	added ('OK')	image/jpeg	etag:%221d3d2-55bcc18495494%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Cultural-tours.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Cultural-tours.jpg	(from http://www.timoradventures.com.au/tours/itinerary/)
18:52:23	28846/28846	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:52:16%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/3084	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/3084.json	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:26	2461/2461	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:52:24%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftimor-leste-tour-packages%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embeda97a.json	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:52:26%20GMT	http://www.timoradventures.com.au/?p=3084	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexcb51.html	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:29	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:52:28%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Ftimor-leste-tour-packages%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed1e42	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:40	1091638/1091638	---M--	200	added ('OK')	application/pdf	etag:%2210a836-5708559c80f59%22	http://www.timoradventures.com.au/wp-content/uploads/2018/07/Renew-article-Light-up-Maucatar-June-2018.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/07/Renew-article-Light-up-Maucatar-June-2018.pdf	(from http://www.timoradventures.com.au/tours/light-up-timor-leste/)
18:52:47	338376/338376	---M--	200	added ('OK')	application/pdf	etag:%22529c8-507a7b9c97be2%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Timor-Adventures-LDA-4wd-Tour-booking-form-and-terms-and-conditions-2015.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Timor-Adventures-LDA-4wd-Tour-booking-form-and-terms-and-conditions-2015.pdf	(from http://www.timoradventures.com.au/tours/itinerary/)
18:52:47	120220/120220	---M--	200	added ('OK')	image/jpeg	etag:%221d59c-56a5016bb1f2a%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-long-weekend-package.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-long-weekend-package.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:53	34533/34533	---M--	200	added ('OK')	image/jpeg	etag:%2286e5-569ebe63bad1b%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-Card-2.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Discovery-Inn-Card-2.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:54	30004/30004	---M--	200	added ('OK')	image/jpeg	etag:%227534-569ec01c5c483%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-Hotel-Esplanada-1.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-Hotel-Esplanada-1.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:54	48151/48151	---M--	200	added ('OK')	image/gif	etag:%22bc17-5694d2418cbfd%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-inclusions.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-inclusions.gif	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:56	8476/8476	---M--	200	added ('OK')	image/gif	etag:%22211c-56a1b77dbc3dd%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Enquire-now.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Enquire-now.gif	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:52:59	481004/481004	---M--	200	added ('OK')	application/pdf	etag:%22756ec-5249a87b31658%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Timor-Adventures-general-Tour-Information-document-2016.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Timor-Adventures-general-Tour-Information-document-2016.pdf	(from http://www.timoradventures.com.au/tours/itinerary/)
18:52:59	35502/35502	---M--	200	added ('OK')	image/jpeg	etag:%228aae-569ebf8636fa7%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-Timor-Plaza-Hotel.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Taste-of-Timor-Timor-Plaza-Hotel.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:03	56954/56954	---M--	200	added ('OK')	image/jpeg	etag:%22de7a-56a56814b78e0%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Half-day-tour-with-Timor-Adventures.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Half-day-tour-with-Timor-Adventures.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:03	19293/19293	---M--	200	added ('OK')	image/gif	etag:%224b5d-56a6504ec0cdd%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Timor-Adventures-TripAdvisory-rating.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Timor-Adventures-TripAdvisory-rating.gif	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:08	64809/64809	---M--	200	added ('OK')	image/jpeg	etag:%22fd29-56a56a249a83a%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Timor-Adventures-Expert-Guides.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Timor-Adventures-Expert-Guides.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:09	25503/25503	---M--	200	added ('OK')	image/jpeg	etag:%22639f-56a4fb75b5753%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Citilink-flights-from-Bali-to-Dili.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Citilink-flights-from-Bali-to-Dili.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:09	34301/34301	---M--	200	added ('OK')	image/jpeg	etag:%2285fd-56a4fb45b4261%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Airnorth-flights-from-Darwin-to-Dili.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Airnorth-flights-from-Darwin-to-Dili.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:09	28837/28837	---M--	200	added ('OK')	image/jpeg	etag:%2270a5-56a4fb88aa9e5%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Sriwijaya-flights-from-Bali-to-Dili.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Sriwijaya-flights-from-Bali-to-Dili.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:10	4726/4726	---M--	200	added ('OK')	image/gif	etag:%221276-559edd2bb5d81%22	http://www.timoradventures.com.au/wp-content/uploads/2017/09/Check-availability.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2017/09/Check-availability.gif	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:11	32840/32840	---M--	200	added ('OK')	image/jpeg	etag:%228048-56a4fbab5da31%22	http://www.timoradventures.com.au/wp-content/uploads/2018/04/Air-Timor-flights-from-Singapore-to-Dili.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2018/04/Air-Timor-flights-from-Singapore-to-Dili.jpg	(from http://www.timoradventures.com.au/timor-leste-tour-packages/)
18:53:11	4598/4598	---M--	200	added ('OK')	image/svg+xml	etag:%2211f6-55e512dcb48c0%22	http://www.timoradventures.com.au/wp-includes/js/mediaelement/mejs-controls.svg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-includes/js/mediaelement/mejs-controls.svg	(from http://www.timoradventures.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16)
18:53:21	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5de1760d655ac%22	http://www.timoradventures.com.au/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-includes/fonts/dashicons7d4b.eot	(from http://www.timoradventures.com.au/wp-includes/css/dashicons.min.css?ver=6.0.3)
18:53:22	56392/56392	---M--	200	added ('OK')	text/plain	etag:%22dc48-5de1760d6809a%22	http://www.timoradventures.com.au/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-includes/fonts/dashicons7d4b.ttf	(from http://www.timoradventures.com.au/wp-includes/css/dashicons.min.css?ver=6.0.3)
18:53:23	310/310	---M--	200	added ('OK')	image/png	etag:%22136-5e8fbac54eacf%22	http://www.timoradventures.com.au/wp-content/plugins/ninja-forms/assets/img/help-info.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from http://www.timoradventures.com.au/wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=6.0.3)
18:53:26	9304/9304	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:53:24%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/1021	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/1021.json	(from http://www.timoradventures.com.au/about-2/testimonials/)
18:53:28	2447/2447	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:53:26%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fabout-2%2Ftestimonials%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed64f5.json	(from http://www.timoradventures.com.au/about-2/testimonials/)
18:53:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:53:27%20GMT	http://www.timoradventures.com.au/?p=1021	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/indexfeab.html	(from http://www.timoradventures.com.au/about-2/testimonials/)
18:53:31	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:53:28%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fabout-2%2Ftestimonials%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedccce	(from http://www.timoradventures.com.au/about-2/testimonials/)
18:53:34	9001/9001	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:53:31%20GMT	http://www.timoradventures.com.au/wp-json/wp/v2/pages/649	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/wp/v2/pages/649.json	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:53:35	2482/2482	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Jan%202023%2010:53:33%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fabout-2%2Fmagazines-and-media%2F	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embedc7c5.json	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:53:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Jan%202023%2010:53:34%20GMT	http://www.timoradventures.com.au/?p=649	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/index7b0e.html	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:53:37	2550/2550	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20Jan%202023%2010:53:36%20GMT	http://www.timoradventures.com.au/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.timoradventures.com.au%2Fabout-2%2Fmagazines-and-media%2F&format=xml	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-json/oembed/1.0/embed45ca	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:53:41	27448/27448	---M--	200	added ('OK')	image/gif	etag:%226b38-4e3b3ce6549c5%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/Lonely-planet-East_Timor-3r.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/Lonely-planet-East_Timor-3r.gif	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:53:47	32607/32607	---M--	200	added ('OK')	image/png	etag:%227f5f-4e3b3d38058d3%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/AMCN-cover-May-2011-221x300.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/AMCN-cover-May-2011-221x300.png	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:27	677723/677723	---M--	200	added ('OK')	application/pdf	etag:%22a575b-4e3b3d39cce99%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/AMCN-womens-article-May-2011.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/AMCN-womens-article-May-2011.pdf	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:33	644804/644804	---M--	200	added ('OK')	application/pdf	etag:%229d6c4-4e3b3d4271f63%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/Riding-on-Feb-2011-article.pdf	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/Riding-on-Feb-2011-article.pdf	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:35	46701/46701	---M--	200	added ('OK')	image/gif	etag:%22b66d-4e3b3d4342f71%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/Riding-On-February-2011.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/Riding-On-February-2011.gif	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:39	34189/34189	---M--	200	added ('OK')	image/png	etag:%22858d-4e3b3d3a978fa%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/ARR-April-2011-228x300.png	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/ARR-April-2011-228x300.png	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:46	35546/35546	---M--	200	added ('OK')	image/gif	etag:%228ada-4e3b3d3f996fb%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/Enjoy-Nov-2010.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/Enjoy-Nov-2010.gif	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:50	16832/16832	---M--	200	added ('OK')	image/jpeg	etag:%2241c0-4e3b3cfb4c33a%22	http://www.timoradventures.com.au/wp-content/uploads/2010/03/President-me-and-Caroline-300x225.jpg	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2010/03/President-me-and-Caroline-300x225.jpg	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
18:55:58	43921/43921	---M--	200	added ('OK')	image/gif	etag:%22ab91-4e3b3d36707d4%22	http://www.timoradventures.com.au/wp-content/uploads/2011/02/2-wheels-March-2011-225x300.gif	E:/xampp-gui/htdocs/httrack/Timor%20Adventure/www.timoradventures.com.au/wp-content/uploads/2011/02/2-wheels-March-2011-225x300.gif	(from http://www.timoradventures.com.au/about-2/magazines-and-media/)
